,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
2391,000818,航锦科技,0.93,257.69,,20.15,,63579.7,251.21,,10-28
2392,603081,大丰实业,0.6,15.38,,10.16,,24168.47,15.1,,10-28
2393,600161,天坛生物,0.42,5.0,,8.64,,55807.87,12.32,,10-28
2394,002836,新宏泽,0.05,-44.44,,2.29,,873.42,-38.88,,10-28
2395,002841,视源股份,1.87,-13.65,,16.04,,122180.24,-13.0,,10-28
2396,603758,秦安股份,0.21,-68.66,,3.42,,9057.54,-69.17,,10-28
2397,688103,国力股份,0.69,-55.77,,7.94,,5088.16,-57.35,,10-28
2398,002859,洁美科技,0.81,55.77,,16.43,,32975.15,55.87,,10-28
2399,300480,光力科技,0.32,90.56,,9.98,,8001.33,90.54,,10-28
2400,300305,裕兴股份,0.68,121.62,,11.26,,19503.16,120.39,,10-28
2401,688529,豪森股份,0.34,-52.11,,4.12,,4359.76,-36.12,,10-28
2402,002690,美亚光电,0.63,31.21,,18.88,,42884.08,31.2,,10-28
2403,603496,恒为科技,0.2,474.78,,5.17,,4504.35,578.89,,10-28
2404,600382,*ST广珠,0.14,-66.67,,1.76,,11255.99,-65.73,,10-28
2405,300321,同大股份,0.12,-17.18,,1.73,,1095.5,-17.19,,10-28
2406,600017,日照港,0.18,-5.26,,4.42,,56661.08,-5.25,,10-28
2407,600400,红豆股份,0.03,-50.0,,2.22,,7666.85,-41.06,,10-28
2408,300988,津荣天宇,0.85,,,8.49,,5437.98,30.88,,10-28
2409,002396,星网锐捷,0.83,46.25,,10.93,,48284.86,46.25,,10-28
2410,688597,煜邦电力,-0.03,,,-0.67,,-408.95,-112.46,,10-28
2411,603568,伟明环保,0.95,31.94,,21.03,,119683.31,31.9,,10-28
2412,600426,华鲁恒升,2.66,235.06,,30.98,,561187.21,334.84,,10-28
2413,002088,鲁阳节能,0.8,29.03,,16.72,,40436.21,82.03,,10-28
2414,002412,汉森制药,0.23,33.91,,6.87,,11349.29,33.91,,10-28
2415,603599,广信股份,2.22,136.17,,16.77,,103288.05,137.2,,10-28
2416,300043,星辉娱乐,-0.2,-1100.0,,-8.89,,-24947.71,-1023.75,,10-28
2417,300371,汇中股份,0.53,9.08,,10.52,,8858.9,10.05,,10-28
2418,600080,金花股份,0.06,-33.8,,1.34,,2301.75,-33.86,,10-28
2419,300388,节能国祯,0.39,-2.02,,7.34,,27331.41,0.65,,10-28
2420,002444,巨星科技,1.02,-0.53,,11.53,,115075.96,5.1,,10-28
2421,002777,久远银海,0.39,36.62,,9.39,,12102.74,36.61,,10-28
2422,301056,森赫股份,0.26,,,10.65,,5417.39,26.87,,10-28
2423,603028,赛福天,0.13,8.33,,4.46,,3398.07,27.36,,10-28
2424,301079,邵阳液压,0.62,10.71,,19.84,,3931.43,10.59,,10-28
2425,000816,智慧农业,0.02,-31.55,,1.47,,3094.41,-31.21,,10-28
2426,600916,中国黄金,0.34,54.55,,9.3,,55843.27,69.54,,10-28
2427,002835,同为股份,0.22,-23.18,,6.28,,4874.32,-23.42,,10-28
2428,300147,香雪制药,0.03,-86.36,,0.47,,1689.44,-88.58,,10-28
2429,000078,海王生物,0.08,7.17,,3.57,,21369.06,6.67,,10-28
2430,600197,伊力特,0.57,23.32,,7.19,,26649.01,31.63,,10-28
2431,600598,北大荒,0.48,-17.98,,12.04,,85091.28,-18.02,,10-28
2432,601000,唐山港,0.29,29.23,,9.3,,174755.07,29.24,10派1.5,10-28
2433,002239,奥特佳,0.01,-158.11,,0.53,,2799.22,-160.48,,10-28
2434,601020,ST华钰,0.28,133.33,,5.89,,15267.41,152.91,,10-28
2435,603192,汇得科技,0.85,28.79,,6.86,,9042.55,28.7,,10-28
2436,603878,武进不锈,0.39,-18.75,,6.45,,15696.9,-17.68,,10-28
2437,002921,联诚精密,0.59,-12.16,,7.18,,6220.53,13.0,,10-28
2438,002272,川润股份,0.12,5.07,,3.74,,5318.96,5.8,,10-28
2439,002939,长城证券,0.44,18.92,,7.26,,135454.52,17.26,,10-28
2440,300556,丝路视觉,0.36,-16.28,,6.18,,4166.18,-14.01,,10-28
2441,002957,科瑞技术,0.42,-29.69,,6.62,,17102.04,-29.63,,10-28
2442,603959,百利科技,0.1,-9.09,,7.51,,4842.58,-3.16,,10-28
2443,601318,中国平安,4.63,-20.58,,10.5,,8163800.0,-20.77,,10-28
2444,300572,安车检测,0.12,-85.19,,1.69,,2696.28,-82.88,,10-28
2445,002630,华西能源,-0.2,-1283.24,,-9.5,,-24169.43,-1286.44,,10-28
2446,000563,陕国投A,0.15,8.62,,4.88,,58426.85,8.59,,10-28
2447,300907,康平科技,0.32,-47.24,,4.11,,3103.05,-29.65,,10-28
2448,002975,博杰股份,1.65,-26.34,,16.3,,22952.75,-25.17,,10-28
2449,603986,兆易创新,2.5,70.07,,14.16,,164818.35,144.92,,10-28
2450,688365,光云科技,-0.08,-150.0,,-2.69,,-3025.77,-151.6,,10-28
2451,002662,京威股份,0.2,42.86,,9.2,,30537.18,42.8,,10-28
2452,000607,华媒控股,0.08,700.0,,5.56,,7774.87,409.53,,10-28
2453,300942,易瑞生物,0.5,,,25.24,,19566.14,277.03,,10-28
2454,688510,航亚科技,0.04,,,1.17,,1106.81,-71.94,,10-28
2455,300621,维业股份,0.16,77.78,,2.87,,3386.72,90.48,,10-28
2456,300326,凯利泰,0.28,1.51,,7.71,,19919.93,1.53,,10-28
2457,300670,大烨智能,0.06,-52.06,,1.98,,1836.91,-52.12,,10-28
2458,002731,萃华珠宝,0.18,28.57,,3.62,,4639.98,30.12,,10-28
2459,301009,可靠股份,0.26,,,10.41,,6944.88,-58.67,,10-28
2460,603949,雪龙集团,0.49,0.0,,10.38,,10219.63,4.86,,10-28
2461,688318,财富趋势,2.8,35.27,,6.35,,18699.69,52.69,,10-28
2462,300919,中伟股份,1.34,,,18.22,,76527.74,173.04,,10-28
2463,600725,云维股份,0.01,21.65,,4.48,,1452.94,21.85,,10-28
2464,300273,和佳医疗,0.01,-94.98,,0.16,,407.95,-94.94,,10-28
2465,002331,皖通科技,0.03,-71.19,,0.66,,1292.79,-71.23,,10-28
2466,002022,科华生物,1.42,81.24,,20.92,,72908.96,81.44,,10-28
2467,300289,利德曼,0.07,460.83,,1.59,,2905.78,481.39,,10-28
2468,300616,尚品宅配,0.44,51.52,,2.46,,8704.4,50.84,,10-28
2469,002673,西部证券,0.22,-15.38,,3.76,,99043.58,6.94,,10-28
2470,002038,双鹭药业,0.42,43.73,,8.4,,43594.06,43.76,,10-28
2471,300305,裕兴股份,0.68,121.62,,11.26,,19503.16,120.39,,10-28
2472,688529,豪森股份,0.34,-52.11,,4.12,,4359.76,-36.12,,10-28
2473,002690,美亚光电,0.63,31.21,,18.88,,42884.08,31.2,,10-28
2474,603496,恒为科技,0.2,474.78,,5.17,,4504.35,578.89,,10-28
2475,600382,*ST广珠,0.14,-66.67,,1.76,,11255.99,-65.73,,10-28
2476,300321,同大股份,0.12,-17.18,,1.73,,1095.5,-17.19,,10-28
2477,600017,日照港,0.18,-5.26,,4.42,,56661.08,-5.25,,10-28
2478,600400,红豆股份,0.03,-50.0,,2.22,,7666.85,-41.06,,10-28
2479,300988,津荣天宇,0.85,,,8.49,,5437.98,30.88,,10-28
2480,002396,星网锐捷,0.83,46.25,,10.93,,48284.86,46.25,,10-28
2481,688597,煜邦电力,-0.03,,,-0.67,,-408.95,-112.46,,10-28
2482,603568,伟明环保,0.95,31.94,,21.03,,119683.31,31.9,,10-28
2483,600426,华鲁恒升,2.66,235.06,,30.98,,561187.21,334.84,,10-28
2484,002088,鲁阳节能,0.8,29.03,,16.72,,40436.21,82.03,,10-28
2485,002412,汉森制药,0.23,33.91,,6.87,,11349.29,33.91,,10-28
2486,603599,广信股份,2.22,136.17,,16.77,,103288.05,137.2,,10-28
2487,300043,星辉娱乐,-0.2,-1100.0,,-8.89,,-24947.71,-1023.75,,10-28
2488,300371,汇中股份,0.53,9.08,,10.52,,8858.9,10.05,,10-28
2489,600080,金花股份,0.06,-33.8,,1.34,,2301.75,-33.86,,10-28
2490,300388,节能国祯,0.39,-2.02,,7.34,,27331.41,0.65,,10-28
2491,002444,巨星科技,1.02,-0.53,,11.53,,115075.96,5.1,,10-28
2492,002777,久远银海,0.39,36.62,,9.39,,12102.74,36.61,,10-28
2493,301056,森赫股份,0.26,,,10.65,,5417.39,26.87,,10-28
2494,688015,交控科技,1.11,38.75,,12.64,,18160.99,41.6,,10-28
2495,600867,通化东宝,0.52,40.54,,18.3,,106760.78,41.28,,10-28
2496,603022,新通联,0.11,-21.43,,3.11,,2122.22,-22.9,,10-28
2497,301073,君亭酒店,0.56,86.67,,11.82,,3371.12,85.11,,10-28
2498,600884,杉杉股份,1.7,740.59,,20.71,,277402.38,899.29,,10-28
2499,300420,五洋停车,0.07,-57.08,,3.13,,8159.49,-39.76,,10-28
2500,002478,常宝股份,0.11,-62.07,,2.32,,10070.4,-64.0,,10-28
2501,603040,新坐标,0.73,-29.81,,10.8,,9831.13,-7.62,,10-28
2502,300750,宁德时代,3.35,119.54,,11.36,,775114.57,130.9,,10-28
2503,603701,德宏股份,0.11,-45.0,,4.11,,2999.22,-41.81,,10-28
2504,002169,智光电气,0.84,2103.14,,19.54,,64792.52,2055.02,,10-28
2505,603069,海汽集团,-0.17,-48.48,,-5.53,,-5495.4,-47.78,,10-28
2506,600558,大西洋,0.08,43.15,,3.53,,7508.09,43.28,,10-28
2507,688090,瑞松科技,0.32,-51.52,,2.29,,2151.48,-48.81,,10-28
2508,002511,中顺洁柔,0.37,-28.38,,9.75,,48442.49,-27.88,,10-28
2509,000039,中集集团,2.41,1620.74,,19.83,,879918.9,1161.42,,10-28
2510,002847,盐津铺子,0.62,-58.94,,9.66,,7728.98,-59.0,,10-28
2511,000861,海印股份,0.04,-47.99,,2.08,,7854.79,-44.48,,10-28
2512,603773,沃格光电,-0.05,-134.79,,-0.43,,-670.47,-145.01,,10-28
2513,002201,九鼎新材,0.07,109.31,,3.27,,3243.9,192.87,,10-28
2514,000065,北方国际,0.64,-4.48,,8.38,,49218.99,-4.24,,10-28
2515,002864,盘龙药业,0.85,11.66,,9.74,,7310.75,10.74,,10-28
2516,002217,合力泰,0.02,-46.38,,0.78,,6923.37,-46.28,,10-28
2517,300485,赛升药业,0.29,7.41,,4.82,,13771.32,6.63,,10-28
2518,002544,杰赛科技,0.19,49.77,,3.69,,13101.51,78.47,,10-28
2519,002239,奥特佳,0.01,-158.11,,0.53,,2799.22,-160.48,,10-28
2520,300679,电连技术,0.67,-1.47,,7.24,,28304.34,48.96,,10-28
2521,603596,伯特利,0.9,23.29,,12.47,,36863.84,22.84,,10-28
2522,301019,宁波色母,1.15,,,13.36,,7646.23,15.86,,10-28
2523,688662,富信科技,0.81,,,11.49,,6665.01,22.11,,10-28
2524,600479,千金药业,0.45,15.51,,8.52,,18920.53,15.52,,10-28
2525,300386,飞天诚信,-0.09,-212.5,,-2.06,,-3823.11,-213.15,,10-28
2526,603002,宏昌电子,0.33,153.85,,14.22,,30165.33,283.86,,10-28
2527,600097,开创国际,0.81,113.16,,10.02,,19468.92,110.81,,10-28
2528,300712,永福股份,0.09,-53.56,,1.67,,1723.65,-53.59,,10-28
2529,688012,中微公司,0.96,84.62,,7.27,,54185.51,95.66,,10-28
2530,600865,百大集团,0.38,-19.83,,6.48,,14321.7,-19.72,,10-28
2531,603678,火炬电子,1.71,81.91,,18.59,,78165.93,83.81,,10-28
2532,300091,金通灵,0.04,-22.73,,2.01,,6450.83,-8.29,,10-28
2533,002475,立讯精密,0.67,0.0,,15.3,,468966.14,0.21,,10-28
2534,688799,华纳药厂,1.1,,,12.0,,10326.11,13.74,,10-28
2535,600131,国网信通,0.31,24.0,,7.79,,37108.69,27.22,,10-28
2536,688066,航天宏图,0.33,65.0,,3.69,,5621.9,65.3,,10-28
2537,600152,维科技术,-0.1,-200.4,,-2.87,,-4454.41,-205.02,,10-28
2538,300766,每日互动,0.23,4.55,,5.38,,8911.7,1.32,,10-28
2539,002827,高争民爆,0.11,22.22,,3.94,,3001.55,15.2,,10-28
2540,000828,东莞控股,0.76,18.48,,9.74,,78776.02,18.47,,10-28
2541,600556,天下秀,0.14,-4.08,,7.41,,25502.0,3.15,,10-28
2542,300124,汇川技术,0.96,10.34,,20.27,,249188.3,66.31,,10-28
2543,600573,惠泉啤酒,0.16,6.67,,3.44,,4057.59,7.06,,10-28
2544,300140,中环装备,-0.15,-71.81,,-3.78,,-6357.75,-71.81,,10-28
2545,002526,山东矿机,0.07,-32.61,,4.6,,12826.18,-32.57,,10-28
2546,300800,力合科技,0.81,-31.36,,10.12,,19133.24,1.04,,10-28
2547,000886,海南高速,0.06,-25.88,,2.19,,6192.58,-26.65,,10-28
2548,002215,诺普信,0.37,14.65,,12.97,,33059.22,15.61,,10-28
2549,688136,科兴制药,0.38,,,4.05,,7531.11,-35.9,,10-28
2550,600992,贵绳股份,0.09,3.61,,1.45,,2101.03,2.89,,10-28
2551,300483,首华燃气,0.27,-60.03,,2.6,,7213.67,-13.02,,10-28
2552,000153,丰原药业,0.29,27.71,,6.18,,9021.26,27.7,,10-28
2553,002879,长缆科技,0.63,6.78,,7.18,,11303.61,6.6,,10-28
2554,603826,坤彩科技,0.27,10.06,,7.88,,12855.25,10.06,,10-28
2555,300173,福能东方,0.03,30.0,,1.23,,1907.26,116.06,,10-28
2556,002896,中大力德,0.76,1.33,,9.74,,6909.66,14.89,,10-28
2557,300190,维尔利,0.22,-42.11,,3.88,,16933.14,-43.27,,10-28
2558,002265,西仪股份,-0.03,-75.12,,-0.92,,-806.2,-75.11,,10-28
2559,300866,安克创新,1.59,10.42,,11.65,,64554.95,21.17,,10-28
2560,000971,ST高升,0.01,-9.09,,0.96,,1189.15,4.32,,10-28
2561,601188,龙江交通,0.13,25.96,,3.77,,17301.27,26.75,,10-28
2562,002949,华阳国际,0.72,28.46,,9.59,,14101.94,28.34,,10-28
2563,688316,青云科技,-5.26,,,-39.04,,-23549.89,80.89,,10-28
2564,001218,丽臣实业,1.91,-15.49,,13.31,,12910.64,-15.4,,10-28
2565,600711,盛屯矿业,0.56,375.21,,12.91,,149393.42,453.61,,10-28
2566,300260,新莱应材,0.53,92.44,,17.85,,12059.36,92.44,,10-28
2567,300922,天秦装备,0.51,,,6.7,,5672.34,32.01,,10-28
2568,688393,安必平,0.8,-12.09,,6.29,,7451.48,12.26,,10-28
2569,002350,北京科锐,0.05,3.68,,1.54,,2898.84,12.0,,10-28
2570,688508,芯朋微,1.14,75.38,,9.32,,12904.17,117.72,,10-28
2571,300975,商络电子,0.47,,,14.24,,18734.88,63.33,,10-28
2572,300324,旋极信息,-0.1,258.51,,-4.39,,-17469.64,275.42,,10-28
2573,601811,新华文轩,0.57,-6.56,,6.8,,70745.86,-6.73,,10-28
2574,300340,科恒股份,0.11,-132.43,,3.22,,2266.01,-132.44,,10-28
2575,002399,海普瑞,0.31,-42.47,,3.96,,46150.57,-34.87,,10-28
2576,688600,皖仪科技,0.04,300.0,,0.64,,524.54,286.04,,10-28
2577,601878,浙商证券,0.42,40.0,,7.32,,158829.78,54.61,,10-28
2578,300030,阳普医疗,0.11,-83.58,,3.34,,3408.44,-83.59,,10-28
2579,300356,ST光一,-0.15,31.11,,-6.42,,-6103.0,31.19,,10-28
2580,300387,富邦股份,0.14,-46.15,,3.3,,4116.7,-45.53,,10-28
2581,603003,龙宇燃油,0.03,-23.84,,0.33,,1226.16,-28.29,,10-28
2582,300713,英可瑞,0.11,96.3,,2.3,,1676.39,115.84,,10-28
2583,002776,ST柏龙,-0.08,-130.77,,-1.72,,-4342.47,-131.06,,10-28
2584,688013,天臣医疗,0.45,4.65,,7.57,,3634.96,39.42,,10-28
2585,603021,山东华鹏,-0.36,-3700.0,,-9.45,,-11441.83,-4440.78,,10-28
2586,301072,中捷精工,0.52,,,6.85,,4126.78,22.67,,10-28
2587,300419,浩丰科技,0.02,-59.25,,0.72,,601.23,-63.02,,10-28
2588,603700,宁水集团,0.81,-10.0,,10.99,,16450.44,-9.99,,10-28
2589,000019,深粮控股,0.26,-4.38,,6.36,,29694.85,-4.35,,10-28
2590,600557,康缘药业,0.36,12.5,,4.94,,20712.59,10.24,,10-28
2591,600955,维远股份,4.3,394.25,,58.3,,182285.12,405.17,,10-28
2592,300452,山河药辅,0.4,4.63,,12.06,,7254.17,6.11,,10-28
2593,000860,顺鑫农业,0.5,-14.23,,4.71,,37185.45,-14.23,,10-28
2594,300141,和顺电气,0.0,-107.94,,0.15,,98.98,-107.94,,10-28
2595,603116,红蜻蜓,0.07,-30.0,,1.15,,3908.98,-34.48,,10-28
2596,002863,今飞凯达,0.12,-20.0,,3.29,,6118.9,10.08,,10-28
2597,600592,龙溪股份,0.42,54.92,,7.82,,16850.92,54.93,,10-28
2598,300158,振东制药,0.31,56.03,,5.6,,32301.42,56.04,,10-28
2599,000908,景峰医药,0.02,-80.63,,2.77,,1465.9,-80.66,,10-28
2600,688179,阿拉丁,0.59,-7.81,,7.24,,5953.69,23.52,,10-28
2601,300500,启迪设计,0.49,28.95,,5.65,,8468.22,29.15,,10-28
2602,600227,圣济堂,0.07,183.81,,3.62,,11869.28,184.27,,10-28
2603,000927,中国铁物,0.13,-39.24,,10.79,,76003.12,130.49,,10-28
2604,000953,河化股份,0.01,-93.1,,1.95,,328.06,-92.96,,10-28
2605,603889,新澳股份,0.5,150.0,,9.82,,25617.29,148.62,,10-28
2606,300207,欣旺达,0.43,38.71,,8.86,,66931.69,41.75,,10-28
2607,300867,圣元环保,1.59,39.31,,14.67,,43280.23,79.16,,10-28
2608,002932,明德生物,10.68,99.63,,63.37,,100543.94,182.24,,10-28
2609,688296,和达科技,0.54,100.0,,10.73,,4629.94,112.95,,10-28
2610,600285,羚锐制药,0.59,23.16,,14.02,,32673.2,21.2,,10-28
2611,300884,狄耐克,0.41,,,5.92,,7346.87,-33.85,,10-28
2612,603948,建业股份,0.97,53.97,,10.47,,15545.47,63.54,,10-28
2613,600688,上海石化,0.18,-408.47,,6.57,,196505.0,-405.98,,10-28
2614,002298,中电兴发,0.2,-49.82,,2.93,,13875.8,-47.78,,10-28
2615,000555,神州信息,0.21,-8.74,,3.52,,19765.56,-9.61,,10-28
2616,600706,曲江文旅,-0.11,-31.25,,-2.49,,-2409.48,-30.53,,10-28
2617,688356,键凯科技,2.37,97.5,,15.2,,14236.41,153.63,,10-28
2618,600323,瀚蓝环境,1.15,15.0,,10.95,,92861.02,20.82,,10-28
2619,603997,继峰股份,0.16,-155.17,,3.62,,16149.74,-154.94,,10-28
2620,300599,雄塑科技,0.34,-35.85,,5.4,,11182.89,-30.62,,10-28
2621,003002,壶化股份,0.31,-30.69,,6.0,,6237.16,-9.92,,10-28
2622,300288,朗玛信息,0.18,28.57,,4.21,,6056.57,24.14,,10-28
2623,002037,保利联合,0.14,1.47,,1.92,,6711.67,0.97,,10-28
2624,300304,云意电气,0.23,74.58,,8.75,,19681.61,74.51,,10-28
2625,603489,八方股份,3.61,41.57,,17.99,,43404.41,41.72,,10-28
2626,300320,海达股份,0.23,-13.62,,7.23,,13795.65,-13.65,,10-28
2627,000670,*ST盈方,0.01,-224.55,,48.8,,1118.31,-224.06,,10-28
2628,300987,川网传媒,0.23,,,4.24,,2697.1,-2.29,,10-28
2629,605208,永茂泰,0.95,3.26,,10.18,,16402.72,26.57,,10-28
2630,600794,保税科技,0.08,-49.4,,4.28,,9433.18,-50.79,,10-28
2631,300336,新文化,-0.21,-4.2,,-67.78,,-16730.45,-4.18,,10-28
2632,600800,渤海化学,0.1,164.97,,4.15,,11749.75,213.25,,10-28
2633,002400,省广集团,0.06,-300.0,,2.33,,10424.16,-298.91,,10-28
2634,300669,沪宁股份,0.34,-6.29,,6.64,,3796.43,-5.92,,10-28
2635,603579,荣泰健康,1.39,18.8,,11.09,,18859.69,18.13,,10-28
2636,600818,中路股份,0.07,4.35,,3.53,,2321.04,5.06,,10-28
2637,601929,吉视传媒,0.02,44.19,,0.83,,5799.95,44.13,,10-28
2638,600835,上海机电,0.91,1.11,,7.66,,93546.89,1.78,,10-28
2639,002432,九安医疗,0.11,-86.86,,2.47,,5012.8,-86.19,,10-28
2640,600794,保税科技,0.08,-49.4,,4.28,,9433.18,-50.79,,10-28
2641,300336,新文化,-0.21,-4.2,,-67.78,,-16730.45,-4.18,,10-28
2642,002725,跃岭股份,0.0,-90.0,,0.1,,101.43,-89.55,,10-28
2643,603567,珍宝岛,0.29,0.67,,4.32,,24241.96,0.66,,10-28
2644,688621,阳光诺和,1.42,67.06,,21.98,,8513.22,67.01,,10-28
2645,000712,锦龙股份,0.04,-83.48,,,,3405.43,-83.13,,10-28
2646,002103,广博股份,0.04,218.52,,2.87,,2296.47,217.6,,10-28
2647,688663,新风光,0.56,,,9.91,,7799.2,12.65,,10-28
2648,600848,上海临港,0.54,-6.9,,9.06,,134970.63,10.98,,10-28
2649,300387,富邦股份,0.14,-46.15,,3.3,,4116.7,-45.53,,10-28
2650,603003,龙宇燃油,0.03,-23.84,,0.33,,1226.16,-28.29,,10-28
2651,300713,英可瑞,0.11,96.3,,2.3,,1676.39,115.84,,10-28
2652,002776,ST柏龙,-0.08,-130.77,,-1.72,,-4342.47,-131.06,,10-28
2653,688013,天臣医疗,0.45,4.65,,7.57,,3634.96,39.42,,10-28
2654,603021,山东华鹏,-0.36,-3700.0,,-9.45,,-11441.83,-4440.78,,10-28
2655,301072,中捷精工,0.52,,,6.85,,4126.78,22.67,,10-28
2656,300419,浩丰科技,0.02,-59.25,,0.72,,601.23,-63.02,,10-28
2657,603700,宁水集团,0.81,-10.0,,10.99,,16450.44,-9.99,,10-28
2658,000019,深粮控股,0.26,-4.38,,6.36,,29694.85,-4.35,,10-28
2659,600557,康缘药业,0.36,12.5,,4.94,,20712.59,10.24,,10-28
2660,600955,维远股份,4.3,394.25,,58.3,,182285.12,405.17,,10-28
2661,300452,山河药辅,0.4,4.63,,12.06,,7254.17,6.11,,10-28
2662,000860,顺鑫农业,0.5,-14.23,,4.71,,37185.45,-14.23,,10-28
2663,300141,和顺电气,0.0,-107.94,,0.15,,98.98,-107.94,,10-28
2664,603116,红蜻蜓,0.07,-30.0,,1.15,,3908.98,-34.48,,10-28
2665,002863,今飞凯达,0.12,-20.0,,3.29,,6118.9,10.08,,10-28
2666,600592,龙溪股份,0.42,54.92,,7.82,,16850.92,54.93,,10-28
2667,300158,振东制药,0.31,56.03,,5.6,,32301.42,56.04,,10-28
2668,000908,景峰医药,0.02,-80.63,,2.77,,1465.9,-80.66,,10-28
2669,688179,阿拉丁,0.59,-7.81,,7.24,,5953.69,23.52,,10-28
2670,300500,启迪设计,0.49,28.95,,5.65,,8468.22,29.15,,10-28
2671,600227,圣济堂,0.07,183.81,,3.62,,11869.28,184.27,,10-28
2672,000927,中国铁物,0.13,-39.24,,10.79,,76003.12,130.49,,10-28
2673,000953,河化股份,0.01,-93.1,,1.95,,328.06,-92.96,,10-28
2674,603889,新澳股份,0.5,150.0,,9.82,,25617.29,148.62,,10-28
2675,300207,欣旺达,0.43,38.71,,8.86,,66931.69,41.75,,10-28
2676,001201,东瑞股份,1.5,-63.33,,18.24,,23637.52,-56.5,,10-28
2677,603958,哈森股份,-0.06,-60.51,,-1.39,,-1339.37,-60.64,,10-28
2678,688328,深科达,0.51,,,5.68,,3766.98,42.51,,10-28
2679,001219,青岛食品,0.82,-9.89,,11.37,,5437.06,-10.32,,10-28
2680,603348,文灿股份,0.27,-18.91,,2.64,,6882.6,-7.17,,10-28
2681,002990,盛视科技,0.64,-54.93,,8.34,,16178.85,5.13,,10-28
2682,300277,海联讯,0.03,-44.53,,1.93,,933.74,-44.63,,10-28
2683,300293,蓝英装备,-0.09,-50.75,,-4.02,,-2490.84,-50.77,,10-28
2684,002042,华孚时尚,0.25,-256.25,,7.62,,44532.98,-282.74,10派1.8,10-28
2685,601702,华峰铝业,0.36,89.47,,12.86,,36399.82,138.27,,10-28
2686,000655,金岭矿业,0.63,79.89,,12.45,,37296.02,79.76,,10-28
2687,300976,达瑞电子,2.67,,,8.42,,17324.1,15.26,,10-28
2688,003042,中农联合,0.46,-53.54,,3.6,,4632.73,-42.91,,10-28
2689,300325,*ST德威,-0.12,94.83,,,,-11759.07,82.89,,10-28
2690,300014,亿纬锂能,1.17,129.41,,14.2,,221580.49,134.18,,10-28
2691,600800,渤海化学,0.1,164.97,,4.15,,11749.75,213.25,,10-28
2692,002400,省广集团,0.06,-300.0,,2.33,,10424.16,-298.91,,10-28
2693,300669,沪宁股份,0.34,-6.29,,6.64,,3796.43,-5.92,,10-28
2694,603579,荣泰健康,1.39,18.8,,11.09,,18859.69,18.13,,10-28
2695,600818,中路股份,0.07,4.35,,3.53,,2321.04,5.06,,10-28
2696,601929,吉视传媒,0.02,44.19,,0.83,,5799.95,44.13,,10-28
2697,600835,上海机电,0.91,1.11,,7.66,,93546.89,1.78,,10-28
2698,002432,九安医疗,0.11,-86.86,,2.47,,5012.8,-86.19,,10-28
2699,300701,森霸传感,0.5,-48.55,,13.03,,9074.87,-22.61,,10-28
2700,000016,深康佳A,-0.05,-120.54,,-1.51,,-12637.83,-120.54,,10-28
2701,603066,音飞储存,0.28,9.85,,7.88,,8485.49,9.86,,10-28
2702,002541,鸿路钢构,1.57,63.59,,13.03,,82401.67,64.12,,10-28
2703,300816,艾可蓝,0.7,-36.94,,7.14,,5622.71,-36.68,,10-28
2704,688177,百奥泰,-0.27,-70.0,,-5.74,,-11182.44,-69.11,,10-28
2705,300498,温氏股份,-1.53,-217.53,,-23.77,,-970131.99,-217.71,,10-28
2706,603180,金牌厨柜,1.08,-32.5,,8.0,,15810.95,6.38,,10-28
2707,300832,新产业,0.85,-52.66,,13.08,,66571.77,-4.67,,10-28
2708,000925,众合科技,0.2,6566.67,,4.25,,10692.31,7644.38,,10-28
2709,002247,聚力文化,0.08,-57.89,,10.49,,6721.67,-59.36,,10-28
2710,603208,江山欧派,2.77,-6.73,,16.02,,29094.64,-6.85,,10-28
2711,000951,中国重汽,1.0,-48.72,,8.85,,115065.33,-12.26,,10-28
2712,603887,城地香江,0.15,-80.0,,1.65,,6736.12,-76.24,,10-28
2713,000516,国际医学,-0.26,2.36,,-10.41,,-58491.87,17.36,,10-28
2714,600265,*ST景谷,-0.11,-3.64,,-2.61,,-1369.49,-6.97,,10-28
2715,000970,中科三环,0.19,226.95,,4.35,,20548.96,228.14,,10-28
2716,300548,博创科技,0.7,79.49,,9.61,,11540.68,99.42,,10-28
2717,002606,大连电瓷,0.35,36.17,,11.87,,14789.98,42.23,,10-28
2718,603938,三孚股份,1.26,180.0,,18.34,,24686.25,268.37,,10-28
2719,000553,安道麦A,-0.0,-101.83,,-0.02,,-391.6,-101.74,,10-28
2720,000559,万向钱潮,0.16,45.79,,6.0,,51450.84,73.99,,10-28
2721,603321,梅轮电梯,0.11,-15.38,,3.06,,3415.1,-11.34,,10-28
2722,300259,新天科技,0.26,18.18,,11.5,,30218.37,18.49,,10-28
2723,002317,众生药业,0.39,2.63,,8.45,,31376.25,4.07,,10-28
2724,300275,梅安森,0.11,-7.08,,2.86,,1900.81,1.42,,10-28
2725,002333,罗普斯金,0.03,-190.39,,0.92,,1571.88,-211.46,,10-28
2726,688390,固德威,2.44,-18.12,,14.16,,21512.67,9.33,,10-28
2727,000603,盛达资源,0.35,35.77,,10.21,,23932.07,35.74,,10-28
2728,003005,竞业达,0.97,-25.15,,7.23,,10300.05,-25.26,,10-28
2729,605058,澳弘电子,0.83,5.06,,8.72,,11834.43,39.08,,10-28
2730,300291,华录百纳,0.06,50.0,,1.63,,5940.43,69.26,,10-28
